id,number_of_conversations,longest_conversation,longest_conversation_days,average_conversation_length,average_conversation_length_days,median_conversation_length,median_conversation_length_days,number_of_one_message_conversations,ghostings_after_initial_message,birthday,age_filter_min,age_filter_max,city_name,country,created_date,education,gender,interested_in,gender_filter,instagram,spotify,job,school,agr_total_likes,agr_total_passes,agr_total_matches,agr_total_app_opens,agr_total_messages_sent,agr_total_messages_recieved,active_till,days_active
c8ded3e1a4c7a3aa3789e7b846a03fda,1550,261,323.04497685185186,6.533548387096774,10.556066763739539,2,0.019641203703703,432,143,1977-09-15,26,46,Los Angeles,CA,2020-01-08 20:06:44.473,1,1.0,0.0,0.0,0,0.0,,,8565,188434,2404.0,7163.0,10256,13343,2021-03-14,431.0
c8dff30e781713f08386e1069a5fa1f1,1048,441,142.88858796296296,9.045801526717558,1.64788505884224,4,0.053344907407407,291,5,1997-02-06,18,50,,,2020-07-03 22:58:47.994,1,0.0,1.0,1.0,0,0.0,Software Engineer,Leopold-Franzens-Universität Innsbruck,5181,13264,1701.0,27188.0,9515,9244,2021-02-24,236.0
c91d9d2f4e0c5669a12c350577a54a4d,45,32,11.855914351851851,3.622222222222222,0.9198870884773661,1,0.0,24,0,1996-04-19,21,24,Oxford,England,2020-12-22 13:36:58.202,1,0.0,1.0,1.0,0,0.0,,,2158,1705,92.0,1191.0,162,128,2021-04-07,106.0
c961defc543fa9ee172fd66d49658a81,54,110,34.271203703703705,17.0,3.016356095679011,6,0.9154513888888881,15,2,1998-10-13,18,27,,,2020-01-30 21:42:21.105,1,0.0,1.0,1.0,0,0.0,,,2520,8329,101.0,1029.0,918,670,2020-04-14,75.0
c967761abf26f40ec3c851e4414f670d,8,38,9.145844907407408,11.25,1.6733203125,5,0.477743055555555,1,0,1997-07-24,22,26,Ojai,CA,2019-07-20 09:09:35.437,1,0.0,1.0,1.0,0,1.0,,,1550,19373,9.0,1295.0,97,93,2021-08-18,760.0
c97abc9fea343c8e09e19fcc4c8a1904,508,59,119.05519675925926,5.114173228346456,2.967715191200056,2,0.08571759259259201,138,55,1980-07-01,26,40,,,2014-04-25 05:17:15.360,0,0.0,1.0,1.0,0,0.0,Consultant,The University of North Carolina at Chapel Hill,8084,180601,1210.0,13305.0,1650,1719,2021-01-25,2467.0
c97effa10b4dca25b7ca4f4ad9388706,52,57,66.98234953703704,9.076923076923077,4.4653421029202285,3,0.17537037037037,21,0,1996-03-01,20,27,asdf,Danmark,2020-04-04 09:30:59.263,1,0.0,1.0,1.0,1,1.0,,,1149,2444,85.0,1037.0,472,378,2020-06-14,71.0
c9874e5aa8d3195e1c767c7755fa2dc6,3,14,1.609166666666666,6.0,0.7643634259259261,3,0.6839236111111111,1,0,2001-12-28,18,25,Troy,New York,2020-11-23 23:31:50.936,1,0.0,1.0,1.0,0,1.0,,Rensselaer Polytechnic Institute,871,1153,2.0,149.0,18,19,2021-10-15,326.0
c99b7682b609d391f16b2f70b5457949,151,53,104.84934027777778,2.423841059602649,1.93427688864361,1,0.0,47,38,1989-08-03,18,23,,,2019-07-16 02:44:40.695,1,0.0,1.0,1.0,1,0.0,,,42037,14598,475.0,4001.0,366,365,2020-01-22,190.0
c9f3480c9746f42aec8ca46f8283d210,185,151,31.17509259259259,20.302702702702703,2.906626876876877,10,1.324537037037037,15,0,1979-10-05,20,45,,,2021-07-11 21:10:18.722,1,0.0,1.0,1.0,0,0.0,,,5035,8458,,,3783,3362,2021-09-08,59.0
cac26cf5abf0f5bb6b8e1225774c094d,79,20,11.413819444444444,3.392405063291139,1.004594614392874,2,0.000486111111111,38,0,1996-11-18,20,30,Carol Stream,Illinois,2021-08-06 21:33:01.106,1,0.0,1.0,1.0,1,0.0,Software Engineer,Rochester Institute of Technology,6704,4670,,,270,190,2021-09-02,27.0
cacc95e7277874599779837c8eaeff48,14,102,9.862465277777778,11.714285714285714,1.5320651455026462,5,0.7417129629629631,3,0,1995-04-17,18,1000,,,2020-10-27 12:22:50.604,1,0.0,1.0,1.0,0,1.0,,,164,17,17.0,297.0,176,161,2020-11-04,8.0
caccace70211eebbd30d84575d178b39,14,85,61.234722222222224,16.714285714285715,6.058156415343916,5,0.22548611111111103,3,0,1997-06-26,20,26,München,Bayern,2019-08-02 12:57:50.562,1,0.0,1.0,1.0,0,1.0,,Ludwig-Maximilians-Universität München,1187,11016,97.0,1156.0,234,250,2021-01-26,543.0
caf408a17632fb96bd3111da302b044e,60,200,780.7006134259259,14.783333333333333,16.39491512345679,2,0.035196759259259004,25,0,1993-09-25,22,31,Sale,Victoria,2017-09-13 13:41:00.100,0,0.0,1.0,1.0,0,0.0,Project Engineer,Australian Maritime College,8544,6748,82.0,2817.0,960,889,2021-09-30,1478.0
cb07fb6eaff49d5615813c41d912a496,34,10,79.42957175925926,1.3823529411764701,5.702646037581699,1,0.0,10,13,1994-10-21,18,1000,Winchester,Indiana,2021-05-07 05:13:29.929,1,0.0,1.0,1.0,0,1.0,Audit Senior,Indiana University-Purdue University Indianapolis,7723,7444,,,47,34,2021-08-25,110.0
cb1301214afde78703c05776cfa8f478,175,225,12.039606481481481,9.548571428571428,0.309139616402116,1,0.0,53,37,1994-04-08,23,27,Groningen,Groningen,2021-08-14 10:35:11.444,1,0.0,1.0,1.0,0,0.0,,,22955,3311,,,1686,1995,2021-09-12,29.0
cb23d739d6941438c99fdddceaf50c2a,4,711,104.90637731481482,271.25,34.83532696759259,278,14.101192129629629,0,0,1992-08-09,24,38,Valladolid,España,2019-10-28 22:14:36.294,1,0.0,1.0,1.0,0,0.0,,,567,2585,15.0,838.0,1085,915,2021-03-16,505.0
cb293255b4c8bb7805e19aadbebdd0a0,112,107,65.99421296296296,6.776785714285714,3.880824859457672,2,0.200196759259259,46,0,1987-05-10,26,36,,,2019-05-19 09:26:06.728,1,0.0,1.0,1.0,1,0.0,,,8374,12536,174.0,10207.0,827,956,2021-10-20,885.0
cb3f8fff6d15d2480df5883454286539,31,24,12.000694444444445,3.096774193548387,0.5665184438470731,1,0.0,21,0,1992-11-03,23,32,San Francisco,California,2018-09-07 00:06:23.977,1,0.0,1.0,1.0,1,1.0,,,6349,7624,53.0,958.0,96,86,2021-07-09,1036.0
cbaa90b40a57cb9a6740bd5bcaebcf2d,334,244,1026.2138310185185,14.206586826347305,13.378344214349067,4,0.05012731481481401,88,12,1995-10-01,20,27,,,2017-04-04 07:49:14.060,0,0.0,1.0,1.0,0,0.0,Développeur Web,,87442,5454,713.0,8370.0,4738,4080,2020-01-28,1029.0
cc0cd04c3cdc25117d15d8735481d8c9,86,231,501.8885300925926,7.209302325581396,12.488944605943152,2,4.6296296296e-05,42,1,1995-05-06,23,33,Aubagne,Provence-Alpes-Côte d'Azur,2018-09-07 12:13:07.379,1,0.0,1.0,1.0,0,0.0,,,27700,628,114.0,2006.0,620,818,2021-08-22,1080.0
cc522f935e499cd6a045f9aa8272ccbf,104,404,38.260983796296294,26.442307692307693,2.233287482193732,4,0.046261574074074004,40,0,1989-03-17,23,31,Budapest,Hungary,2019-10-11 21:18:13.800,1,0.0,1.0,1.0,1,1.0,Software Engineer,Budapest University of Technology and Economics Budapesti Műszaki és Gazdaságtudományi Egyetem,5043,47062,132.0,2589.0,2947,2570,2020-12-08,424.0
cc811745c6adf5f57bbbbc2c6b3d2220,155,136,74.43479166666667,10.27741935483871,2.8808116039426532,2,0.0019791666666660003,26,44,2001-06-27,18,22,Brisbane,Australia,2020-04-19 16:26:13.937,1,1.0,1.0,1.0,0,1.0,,,2847,27049,499.0,4456.0,1643,1967,2021-06-17,424.0
cca63c060603aa8c82aecc3f6bd64b41,265,1734,269.0302546296296,28.618867924528303,9.349075428022365,4,0.113472222222222,60,5,2000-07-30,18,22,Dresden,Deutschland,2019-11-05 19:52:42.455,1,0.0,1.0,1.0,0,,,,13361,59297,573.0,9156.0,7965,5631,2021-09-10,675.0
cccce00c77b648c501d899b99ad119c0,31,74,8.693587962962964,11.483870967741936,1.351516203703703,2,0.011122685185185001,9,2,1995-10-26,21,25,Garden Grove,CA,2017-02-06 12:53:08.961,0,0.0,1.0,1.0,0,1.0,,"California State University, Fullerton",6990,92203,258.0,2549.0,358,396,2020-05-20,1199.0
cd1869f24bd6023e427c58757cc1df31,97,32,40.8993287037037,2.721649484536082,0.7701763554791901,1,0.0,52,7,1996-05-15,22,30,Oakland,California,2020-10-18 20:11:55.327,1,0.0,1.0,1.0,0,0.0,,,2856,1030,141.0,1718.0,264,263,2020-11-28,41.0
cd630e28bf494750991619a5f00cb900,284,715,15.61949074074074,10.123239436619718,0.41997147235263405,0,0.0,19,207,1997-04-08,18,27,,,2020-04-05 06:13:47.615,1,0.0,1.0,1.0,0,0.0,,,7311,52772,974.0,2042.0,2875,2740,2020-06-03,59.0
cda76477b23c7b91dce868c360b52dfb,104,576,192.4591087962963,25.923076923076923,8.0857010105057,8,0.730243055555555,13,1,1994-11-14,18,40,Changchun,Jilin,2020-03-26 04:35:51.695,1,0.0,1.0,1.0,0,0.0,,Rutgers University-New Brunswick,2097,7647,51.0,2029.0,3172,2639,2021-08-24,516.0
cdbe53befbf86d7a01a19b63dedc3856,55,227,24.673182870370372,8.418181818181818,1.51145686026936,2,0.000324074074074,18,4,1991-07-13,23,29,,,2014-01-15 19:31:52.116,0,0.0,1.0,1.0,1,0.0,,Nottingham Trent University,4814,227193,235.0,47502.0,488,355,2021-07-22,2745.0
cdc22e054cd83717a807d089a9013262,408,63,96.63081018518518,5.784313725490196,2.642398499909223,3,0.13776620370370302,100,10,1993-05-10,18,36,York,Reino Unido,2020-03-22 01:09:02.631,1,0.0,1.0,1.0,0,0.0,PhD Student,The University of York,13808,51832,124.0,1521.0,2416,1847,2021-11-01,589.0
cde294f69662d61290d77d35c0e83d5e,343,767,1138.0099421296297,11.26530612244898,24.48707678706404,2,0.166157407407407,115,13,1994-11-17,18,29,Epsom,England,2015-07-01 09:24:50.247,0,0.0,1.0,1.0,0,1.0,,University of Sussex,56008,27133,823.0,13619.0,3862,4417,2021-06-22,2183.0
ce16d73383840dd8d0b94c2fe8a56833,8,363,10.183761574074074,63.0,2.629969618055555,9,0.6284953703703701,3,0,1999-12-09,18,24,Wrocław,Poland,2021-06-07 00:58:57.667,1,0.0,1.0,1.0,0,0.0,,University of Wrocław,1106,8262,,,505,615,2021-06-17,10.0
ce372968a342b2c301ebf81a1b0588ee,24,69,97.22174768518518,7.583333333333333,6.818879726080246,3,0.6097337962962961,6,0,1996-09-22,20,26,Houston,Texas,2018-06-08 04:11:23.175,1,0.0,1.0,1.0,0,0.0,Materials Engineer,Rice University,8255,30913,26.0,2726.0,182,160,2020-05-15,707.0
ce52c3fcf371a91733e39b0c5833dcfd,126,66,128.92230324074075,4.444444444444445,3.7952614271017033,2,0.09935185185185101,38,4,2001-01-12,18,22,,,2021-04-19 17:53:26.550,1,0.0,1.0,1.0,0,1.0,Pengar,,2972,11702,,,560,548,2021-09-16,150.0
ceac22053c90d851cafce5be116570ba,29,44,10.061388888888889,2.724137931034482,0.35159123563218303,1,0.0,6,14,1998-03-16,21,30,,,2020-02-08 18:03:19.702,1,1.0,0.0,0.0,0,0.0,,,317,1349,86.0,140.0,77,122,2020-04-03,55.0
cecaf0ee033fe611ef0bf35cdaaf07ac,135,370,381.58587962962963,26.103703703703705,14.216658436213994,8,1.7210532407407402,9,4,1990-07-01,18,57,Eindhoven,Netherlands,2019-07-30 11:04:15.066,1,0.0,1.0,1.0,1,0.0,,,42564,19205,200.0,7679.0,3536,2364,2020-12-28,517.0
ced2d6a7a24356fd99c96ef65336e2dd,30,18,4.8001504629629625,2.8666666666666663,0.625046296296296,1,0.0,20,0,1991-08-01,20,35,Copenhagen,Denmark,2021-07-05 09:29:42.626,1,0.0,1.0,1.0,0,0.0,Software Engineer,University of Copenhagen,8762,5779,,,91,60,2021-09-11,68.0
cef082b2d0c4dbc4cc8de530c0dba814,37,103,52.03525462962963,7.432432432432432,3.592969844844845,2,0.014201388888888002,13,3,1992-02-07,18,40,Koblenz,Rheinland-Pfalz,2021-02-01 12:00:29.030,1,0.0,1.0,1.0,0,0.0,,,7186,6070,,,275,278,2021-09-22,233.0
cef50ce50692bb1260ae383c8e2a029c,3715,289,1970.4508217592593,6.708209959623149,3.805341349509002,1,0.0,760,1295,1988-03-01,18,38,,,2014-05-06 21:04:15.370,1,0.0,1.0,1.0,1,0.0,,,230427,365210,22120.0,90517.0,22066,24472,2020-12-15,2415.0
cf79775ae9c9beea4f2b4a0381b77f0a,19,64,13.350833333333334,12.526315789473685,1.569886695906433,4,0.08947916666666601,0,0,1994-10-16,18,32,Pato Branco,Brasil,2021-07-18 00:13:51.654,1,0.0,1.0,1.0,0,0.0,,Universidade de São Paulo,2117,424,,,238,231,2021-08-12,25.0
cfb3babf27280859fde11d20527bf3d9,52,454,106.3721412037037,50.65384615384615,9.78621060363248,14,1.209247685185185,6,0,1996-03-27,20,27,,,2016-08-30 22:57:12.980,0,0.0,2.0,2.0,1,0.0,Ingenieur Apprenti,,5185,33793,74.0,5064.0,2642,1429,2020-10-23,1515.0
cfbc9f5414c47adb731603f519ba9feb,17,16,30.696493055555557,3.470588235294117,3.179409722222222,1,0.0,7,2,1995-02-04,23,29,Somerville,MA,2019-06-19 12:12:58.273,1,0.0,1.0,1.0,0,1.0,Game Developer,,4395,101221,67.0,3987.0,64,74,2021-08-18,791.0
d042f56db33ec35dd18048409c5b0c4c,88,55,16.47854166666667,6.579545454545454,1.070928556397306,3,0.033206018518518,23,9,1989-01-24,29,38,Denver,CO,2021-06-02 22:49:34.993,1,1.0,0.0,0.0,0,0.0,Artist,Savannah College of Art and Design,3720,307840,,,2336,3076,2021-08-12,71.0
d07ae9d2d4d1a6682519830b29a5af80,10,11,0.217800925925925,1.4,0.036966435185185005,0,0.0,0,8,1996-09-08,18,30,,,2020-10-29 02:59:52.340,1,0.0,0.0,0.0,1,1.0,concept artist,,50,919,23.0,172.0,14,25,2020-11-08,10.0
d09c4fe215a34895d092aa4469c6a3ad,112,31,160.97069444444443,3.035714285714285,4.262730241402116,1,0.0,47,13,1993-09-17,22,49,New Haven,CT,2020-12-09 23:32:51.021,1,0.0,1.0,1.0,0,1.0,,,15491,24136,105.0,3785.0,355,281,2021-10-15,310.0
d0eb70f6adc9b3a957573b2cd0834604,613,63,68.52263888888889,1.31484502446982,0.362267555585765,0,0.0,72,426,1996-12-29,22,30,Edmonton,AB,2019-07-07 00:45:40.682,1,1.0,2.0,2.0,1,1.0,,University of Alberta,3987,22513,1361.0,2436.0,806,1683,2019-11-25,141.0
d11375c2cf1fa95ce2592bc3753d39da,62,37,82.1441550925926,5.338709677419355,2.93557310334528,2,0.0029166666666660002,23,1,1997-05-29,20,26,Innsbruck,Tyrol,2017-10-23 20:57:03.501,1,0.0,1.0,1.0,1,0.0,,University of Innsbruck,8455,14635,97.0,4012.0,423,362,2021-09-08,1416.0
d15af37b3c358b49e03d8be2f5aefeb1,889,343,600.3192708333333,10.217097862767154,2.954530175915518,4,0.026226851851851002,183,24,1988-09-14,18,42,,,2019-07-29 01:33:42.152,1,0.0,1.0,1.0,1,0.0,PhD Chemist,,30661,58363,1204.0,10540.0,9267,6562,2021-08-25,758.0
d19a6fc31fb19b3d73dcb302b89546cb,234,84,248.43162037037038,4.914529914529915,3.315027748100664,1,0.0,61,81,1990-04-05,18,40,,,2014-10-27 23:47:27.665,0,0.0,1.0,1.0,0,0.0,Customer Service Analyst,,4241,5507,268.0,2437.0,934,934,2021-10-03,2533.0
d1a37c112405d456f8119556194dd30c,22,47,5.049930555555555,5.727272727272727,0.721929713804713,2,0.048726851851851,8,0,1990-09-03,34,38,Bochum,North Rhine-Westphalia,2020-11-28 15:18:02.496,1,1.0,0.0,0.0,0,0.0,,,218,28507,43.0,1339.0,126,182,2021-03-01,93.0
d22411b401188b0b0c2c45ba92b8972e,396,712,151.28098379629628,14.757575757575758,2.360795629910212,2,0.034085648148148004,165,1,1997-06-22,20,29,Marseille,France,2020-03-02 02:31:22.688,1,0.0,1.0,1.0,0,0.0,Ingénieur,,44742,21637,369.0,6459.0,5876,5753,2021-09-12,559.0
d22a435c59f33741a8309c1b92c93977,254,15,89.4924537037037,2.440944881889764,1.5105284430592,1,0.0,61,74,1996-09-19,20,27,Wien,Österreich,2020-07-30 22:34:26.971,1,0.0,1.0,1.0,0,0.0,,,33895,12837,626.0,5751.0,635,1099,2021-11-08,466.0
d22fd43e901d0df2863a37aa30124efe,8,8,0.35238425925925904,2.75,0.074298321759259,2,0.061550925925925,4,0,1997-11-11,18,1000,Odense,Danmark,2019-08-06 19:39:14.120,1,0.0,1.0,1.0,0,0.0,,,3484,618,66.0,303.0,22,20,2020-08-15,375.0
d23db8e0e060e85acf174360b89b602b,11,5,1.418275462962963,2.0,0.184579124579124,1,0.0,6,0,1997-10-26,20,23,Montréal,Canada,2021-09-18 21:48:32.685,1,0.0,1.0,1.0,0,0.0,B Ing.,University of Montreal - Polytechnic School of Montreal,2235,2586,,,22,13,2021-10-22,34.0
d24af740b55dfdf143caf890877c3b86,122,38,145.99592592592592,5.491803278688525,2.970686285670915,3,0.232060185185185,40,1,1994-02-07,20,28,,,2020-01-06 20:19:58.629,1,0.0,1.0,1.0,0,1.0,Exhibit Designer,,526,1447,177.0,1748.0,684,720,2021-05-07,487.0
d2a15d6616403635512f4d6404feac57,137,61,10.04599537037037,4.211678832116788,0.323404382941335,1,0.0,62,13,2002-01-28,18,23,Norman,Oklahoma,2020-04-18 23:35:24.155,1,0.0,1.0,1.0,0,0.0,,University of Oklahoma,7287,11630,38.0,421.0,628,682,2021-10-25,555.0
d2b855cb4223d0c6177c1f0b53e6f92a,8,193,0.8834027777777771,25.5,0.21935908564814802,1,0.0,1,4,1994-07-01,23,33,,,2021-09-09 22:11:30.721,1,0.0,0.0,0.0,0,0.0,,,48,1949,,,204,256,2021-09-17,8.0
d2db2e8b2080136972bfd04aeb000cd2,98,55,40.396967592592596,7.295918367346939,3.353759330120937,3,0.537719907407407,27,2,1989-10-16,21,40,,,2020-06-21 21:35:45.263,1,0.0,1.0,1.0,0,0.0,,,3692,4466,119.0,2532.0,749,905,2021-03-23,275.0
d3266517d2bed5737f8531b88d5c0333,282,293,874.2038657407408,22.29432624113475,11.219411035592334,2,0.00021990740740700002,112,13,1995-10-19,22,29,,,2014-11-26 16:39:20.067,1,0.0,1.0,1.0,0,1.0,Biologielaborant,,42923,69459,1679.0,11707.0,6288,4654,2021-08-15,2454.0
d330608bfc66cafd16397a1586d082d7,12,69,4.786574074074074,13.25,1.255065586419753,6,1.110069444444444,2,0,2001-01-15,20,25,Marietta,Georgia,2019-07-19 01:27:02.956,1,1.0,0.0,0.0,0,0.0,,Kennesaw State University,51,6687,21.0,310.0,159,190,2020-03-02,227.0
d3966b7912c2933c5bd55ec5330640e7,124,269,134.58637731481483,7.459677419354839,2.3879754704301073,2,0.0031249999999999997,47,9,1997-08-18,20,30,Puyallup,Washington,2014-09-30 07:28:15.534,0,0.0,1.0,1.0,0,1.0,CR Writer,,11083,14769,194.0,3122.0,921,789,2021-10-07,2564.0
d3d9ed8b0cc4ee0510095f201eaf943e,7,60,5.048888888888888,17.285714285714285,0.9052546296296291,3,0.003923611111111,2,0,1993-01-28,18,37,,,2020-11-13 17:09:01.097,1,0.0,1.0,1.0,0,0.0,,,2627,248,11.0,280.0,121,97,2020-11-24,11.0
d3df6e3102a21581b029c639d397feaf,2,3,0.096006944444444,2.5,0.08350694444444401,3,0.096006944444444,0,0,1991-07-17,23,30,,,2020-09-08 11:16:43.483,1,0.0,1.0,1.0,1,0.0,,Nottingham Trent University,343,64717,15.0,13039.0,23,16,2021-07-27,322.0
d3dfe86620d872f6517d506f720e1ef8,245,13,12.053414351851853,0.8734693877551021,0.12015046296296202,0,0.0,32,166,1999-07-01,20,26,,,2017-11-26 15:04:15.851,1,1.0,0.0,0.0,0,1.0,,Cornell University,1975,17496,800.0,2184.0,233,650,2021-03-29,1219.0
d40e4b59c07b4771cf3a4ccaba56556a,0,0,0.0,0.0,0.0,0,0.0,0,0,1999-03-10,18,21,,,2021-03-01 19:55:06.986,1,0.0,1.0,1.0,0,1.0,,VU University Amsterdam,30,3329,2.0,55.0,0,0,2021-03-03,2.0
d43dc0db1f7667fb0b20aef783805d1a,624,59,108.11883101851852,3.644230769230769,0.538005252849001,2,0.000138888888888,139,17,1999-12-13,18,27,,,2020-06-13 03:46:38.646,1,0.0,1.0,1.0,0,1.0,,"Minnesota State University, Mankato",23005,36171,545.0,4289.0,2322,1871,2021-09-15,459.0
d5209e9250b00db316e043f61b2d85a4,107,26,269.61726851851853,4.757009345794392,3.088434254932502,3,0.009629629629629,30,9,1998-02-20,18,25,Beaumont,Texas,2018-06-16 05:19:21.373,1,0.0,1.0,1.0,0,1.0,Android Developer,,4092,27192,129.0,1803.0,510,371,2021-01-26,955.0
d53076c97a06f050146564b5a0c27ce8,467,78,118.10149305555555,5.205567451820128,1.449564671068285,2,0.000532407407407,194,13,1990-05-31,18,1000,Toronto,Ontario,2015-03-15 03:31:32.567,0,0.0,1.0,1.0,0,1.0,,,95591,73148,1588.0,12198.0,2645,2649,2021-09-07,2368.0
d5364695c40e3057a0cd377cbf21d915,267,163,23.865520833333335,5.569288389513108,0.5676392356776251,1,0.0,66,84,2000-08-25,18,22,,,2020-02-23 09:20:56.082,1,1.0,2.0,2.0,0,1.0,,,5977,42558,1172.0,4420.0,1488,1523,2020-05-26,93.0
d619e4e41481384a71cda32c713a3067,19,44,11.79119212962963,6.789473684210526,1.2100377680311891,2,0.0017592592592590001,9,0,1997-04-04,21,30,New York,New York,2021-06-29 05:37:03.442,1,0.0,1.0,1.0,0,1.0,Analyst,New York University,6060,3669,,,129,106,2021-09-02,65.0
d65883508174591ae33ccad1098ac6c8,183,375,255.10685185185184,13.710382513661202,4.088685235782235,4,0.22791666666666602,48,4,1999-03-29,21,25,Hammond,IN,2019-12-23 08:12:17.685,1,0.0,1.0,1.0,0,0.0,Chemical Engineer,University of Illinois at Urbana-Champaign,3359,6739,324.0,5982.0,2510,2124,2021-02-16,421.0
d65ad983521008382fbd607f3a850f03,122,126,71.038125,7.450819672131147,1.996452925774134,3,0.068194444444444,38,3,1999-05-03,18,28,Diamond Bar,CA,2020-03-21 04:30:29.242,1,0.0,1.0,1.0,0,1.0,,,4851,45855,260.0,2899.0,908,1011,2020-12-13,267.0
d67fe89a674f6d024a2e0b4290307229,796,508,2138.3558333333335,12.835427135678392,15.511631929904144,2,9.2592592592e-05,297,95,1983-06-20,18,39,,,2013-02-19 20:22:12.641,0,0.0,1.0,1.0,0,0.0,,,73602,152783,1348.0,13539.0,6347,5815,2021-08-24,3108.0
d6fb98c2854a66bd9b9b8ee9216431ba,44,39,3.712754629629629,2.363636363636363,0.12220880681818101,1,0.0,22,9,1995-09-11,21,25,New York,NY,2014-08-17 23:36:32.791,0,0.0,1.0,1.0,1,1.0,,Duke University,20357,7459,128.0,1637.0,99,70,2021-10-20,2621.0
d714c8f0e83db92be0499712596f5449,1420,983,574.3271759259259,11.221830985915492,4.424353865088672,3,0.002534722222222,339,200,2000-10-16,18,35,,,2018-10-17 02:51:14.220,1,0.0,1.0,1.0,0,1.0,,Princeton University,12872,16749,3610.0,10167.0,16467,11306,2021-08-09,1027.0
d757dbc969874c03ad1eff5f27bef006,9,28,11.597326388888888,7.666666666666667,1.6921797839506172,2,0.0034490740740740003,2,1,1995-10-17,18,28,,,2020-12-12 23:53:42.487,1,0.0,1.0,1.0,0,0.0,,,2110,510,13.0,371.0,69,70,2021-01-03,22.0
d7626673b111a182c5bc530924320dcd,12,179,14.136481481481482,24.75,2.266028163580247,4,1.446458333333333,3,0,1991-08-05,26,33,,,2021-08-18 14:32:10.061,1,0.0,1.0,1.0,1,0.0,Vagt på Kongelige Slotte og Palæer,,3098,4429,,,521,879,2021-09-11,24.0
d77aa4efd4a8ecde857ee3dee89f3a23,5,12,0.661296296296296,5.4,0.143108796296296,6,0.007824074074074,2,0,1999-10-11,20,25,Brașov,Romania,2020-06-28 15:54:31.849,1,0.0,1.0,1.0,0,1.0,,"Computer Science, Transilvania University of Brașov",1029,20011,26.0,1033.0,27,20,2021-02-25,242.0
d7ca129d2d6ee9a14f11a8496d78ea00,52,28,36.997893518518524,5.230769230769231,2.8457690081908833,2,0.043032407407407006,20,1,1996-01-08,21,28,Stockholm,Sverige,2020-09-21 00:10:39.218,1,0.0,1.0,1.0,0,1.0,,Kungliga Tekniska högskolan,1907,613,142.0,1857.0,273,243,2021-03-06,166.0
d80491ef04fcd9509aa2e20da7ae51a0,12,18,22.872141203703702,6.25,7.8438078703703695,7,2.986759259259259,2,1,1992-06-08,18,30,Québec,Québec,2021-06-21 02:07:17.108,1,0.0,1.0,1.0,0,0.0,,,4364,11888,,,304,312,2021-08-11,51.0
d81b5d32c63759d8a91b6ca430e45748,222,353,33.50574074074074,11.572072072072071,0.977707864114114,2,0.00018518518518500002,21,88,1996-07-24,21,25,,,2014-03-08 09:22:54.101,0,1.0,0.0,0.0,0,0.0,,"University of California, Riverside",956,8064,826.0,2031.0,5,51,2020-05-22,2267.0
d8204eecc557a9046853e00f1ad9d3d4,83,28,44.023460648148145,2.939759036144578,0.9533854863900041,0,0.0,10,51,1996-04-12,23,30,,,2020-03-16 19:55:21.200,1,1.0,2.0,2.0,0,1.0,,,824,25571,15.0,109.0,246,320,2021-09-12,545.0
d82170ba129511ae1b9c752c7b83d642,27,28,13.334756944444445,3.629629629629629,0.8617412551440321,1,0.0,17,1,1996-12-13,18,28,,,2021-04-19 07:18:50.428,1,0.0,1.0,1.0,0,0.0,,"California State University, Chico",2506,11017,,,98,73,2021-06-17,59.0
d836acab91fb250cad9902c3ec0e4ea3,282,58,191.45751157407406,5.457446808510638,1.935031151497241,3,0.003425925925925,48,17,1993-09-16,18,35,Ratingen,Germany,2016-08-01 21:02:01.540,0,0.0,1.0,1.0,0,1.0,EMEA Project Manager,University of Leeds,52543,222345,1131.0,12275.0,1562,924,2021-08-21,1846.0
d83d74b27735ea150aca1cf637c51646,79,132,70.72334490740741,10.341772151898734,5.647247274964839,3,0.32151620370370304,23,1,2000-05-19,18,29,Odense,Danmark,2020-09-28 00:44:12.340,1,0.0,1.0,1.0,0,1.0,woke bae,,8451,36451,67.0,1334.0,842,720,2021-08-22,328.0
d853ca61f980ce7c60d16670a29c9d38,152,136,69.06072916666666,20.61842105263158,2.438215993542884,8,0.098912037037037,17,0,1989-10-02,18,1000,Catania,Italia,2019-08-16 22:25:19.344,1,0.0,1.0,1.0,0,0.0,Ho A Che Fare Con I Turisti.,Studi Classici,3968,31180,170.0,5114.0,3437,3190,2021-08-23,738.0
d860a42e5189de688cc289164329e0c8,194,50,202.0328935185185,4.6340206185567006,3.1805679052119142,2,0.0025810185185180003,75,17,1993-09-06,28,38,København,Danmark,2019-09-02 21:00:39.941,1,1.0,0.0,0.0,1,0.0,,Danmarks Medie- og Journalisthøjskole,1892,31142,571.0,4769.0,961,1258,2021-09-17,746.0
d88a4de236b98612a48bf6a3fe4deebd,79,38,1.338773148148148,1.025316455696202,0.03163121190811,0,0.0,6,65,2000-09-20,23,35,Ann Arbor,MI,2021-09-12 18:00:33.327,1,1.0,0.0,0.0,0,1.0,JD Student at University of Michigan,,354,8076,,,83,220,2021-10-03,21.0
d8d4dee2580543df2cefe3f674542f7d,274,131,573.2186574074074,12.97080291970803,5.403087574344415,3,0.038055555555555,94,3,1996-08-09,18,27,Paris,France,2018-07-02 05:26:02.520,1,0.0,1.0,1.0,0,0.0,Software Engineer,,44524,1862,23.0,812.0,3604,2801,2021-09-02,1158.0
